#,,,
# The Tor Project,,,
#,,,
# URL: https://metrics.torproject.org/userstats-bridge-country.csv?start=2017-01-01&end=2019-12-31&country=sy,,,
#,,,
date,country,users,frac
11/22/19,sy,17,74
11/23/19,sy,18,69
11/24/19,sy,20,64
11/25/19,sy,24,63
11/26/19,sy,24,69
11/27/19,sy,21,67
11/28/19,sy,19,65
11/29/19,sy,16,63
11/30/19,sy,16,67
12/1/19,sy,14,64
12/2/19,sy,16,63
12/3/19,sy,15,66
12/4/19,sy,17,64
12/5/19,sy,13,61
12/6/19,sy,14,64
12/7/19,sy,21,61
12/8/19,sy,21,59
12/9/19,sy,15,59
12/10/19,sy,20,59
12/11/19,sy,20,58
12/12/19,sy,17,62
12/13/19,sy,15,63
12/14/19,sy,20,62
12/15/19,sy,19,61
12/16/19,sy,16,61
12/17/19,sy,15,60
12/18/19,sy,19,59
12/19/19,sy,19,57
12/20/19,sy,19,56
12/21/19,sy,20,54
12/22/19,sy,20,56
12/23/19,sy,17,54
12/24/19,sy,18,54
12/25/19,sy,19,57
12/26/19,sy,20,55
12/27/19,sy,20,57
12/28/19,sy,18,54
12/29/19,sy,19,55
12/30/19,sy,16,54
12/31/19,sy,17,55
